~MMSI,Longitude,Latitude,Speed Over Ground (SOG),Course Over Ground (COG),Creation Time Local,Vessel Name,Call Sign,AIS Message Type,Time Stamp,Ship Type,Length,Beam,Destination
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:54,,,1,32,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:26:55,,,1,51,,,,
235057011,-0.1008,51.5107,0.6,345.8,13/03/2019 16:26:55,,,1,53,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:26:55,,,1,39,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:26:55,,,1,42,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:55,,,1,12,,,,
235054667,-0.1207,51.5040,4.7,159.1,13/03/2019 16:26:55,,,1,50,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:55,,,1,32,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:26:57,,,1,51,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:26:57,,,1,42,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:57,,,1,12,,,,
235054667,-0.1207,51.5040,4.7,159.1,13/03/2019 16:26:57,,,1,50,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:57,,,1,32,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:26:57,,,1,56,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:26:58,,,1,51,,,,
235057011,-0.1008,51.5107,0.6,345.8,13/03/2019 16:26:58,,,1,53,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:26:58,,,1,42,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:26:59,,,1,12,,,,
235054667,-0.1207,51.5040,4.7,159.1,13/03/2019 16:26:59,,,1,50,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:26:59,,,1,32,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:26:59,,,1,56,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:00,,,1,51,,,,
235057011,-0.1008,51.5107,0.6,345.8,13/03/2019 16:27:00,,,1,53,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:27:00,,,1,42,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:00,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:01,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:27:01,,,1,32,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:01,,,1,56,,,,
235054667,-0.1207,51.5037,5.3,170.2,13/03/2019 16:27:02,,,1,00,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:02,,,1,51,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:27:02,,,1,42,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:02,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:02,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:27:02,,,1,32,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:03,,,1,56,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:03,,,1,51,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:27:04,,,1,42,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:04,,,1,59,,,,
235052117,-0.1229,51.5016,0.5,261.4,13/03/2019 16:27:04,,,1,02,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:04,,,1,12,,,,
235078641,-0.1104,51.5088,4.2,81.8,13/03/2019 16:27:04,,,1,32,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:04,,,1,56,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:05,,,1,51,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:27:05,,,1,42,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:05,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:06,,,1,12,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:06,,,1,56,,,,
235078641,-0.1094,51.5089,4.1,79.1,13/03/2019 16:27:06,,,1,04,,,,
235078641,-0.1101,51.5088,4.1,78.1,13/03/2019 16:27:07,,,1,42,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:07,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:07,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:07,,,1,12,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:09,,,1,56,,,,
235078641,-0.1094,51.5089,4.1,79.1,13/03/2019 16:27:09,,,1,04,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:09,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:09,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:09,,,1,12,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:09,,,1,56,,,,
235078641,-0.1094,51.5089,4.1,79.1,13/03/2019 16:27:09,,,1,04,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:11,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:11,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:11,,,1,12,,,,
235081274,-0.1185,51.5093,0.5,360.0,13/03/2019 16:27:11,,,1,09,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:11,,,1,56,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:27:11,,,1,10,,,,
235078641,-0.1094,51.5089,4.1,79.1,13/03/2019 16:27:11,,,1,04,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:12,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:12,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:12,,,1,12,,,,
235081274,-0.1185,51.5093,0.5,360.0,13/03/2019 16:27:13,,,1,09,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:13,,,1,56,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:27:13,,,1,10,,,,
235078641,-0.1094,51.5089,4.1,79.1,13/03/2019 16:27:13,,,1,04,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:15,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:15,,,1,59,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:15,,,1,12,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:15,,,1,12,,,,
235078641,-0.1092,51.5089,4.1,77.3,13/03/2019 16:27:15,,,1,12,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:15,,,1,56,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:16,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:16,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:16,,,1,12,,,,
235078641,-0.1092,51.5089,4.1,77.3,13/03/2019 16:27:16,,,1,12,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:16,,,1,15,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:16,,,1,56,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:17,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:18,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:18,,,1,12,,,,
235078641,-0.1092,51.5089,4.1,77.3,13/03/2019 16:27:18,,,1,12,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:18,,,1,15,,,,
235053188,-0.1142,51.5100,8.8,255.0,13/03/2019 16:27:18,,,1,56,,,,
235093748,-0.1065,51.5104,0.2,182.7,13/03/2019 16:27:20,,,1,17,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:20,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:20,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:20,,,1,12,,,,
235078641,-0.1092,51.5089,4.1,77.3,13/03/2019 16:27:20,,,1,12,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:20,,,1,15,,,,
235093748,-0.1065,51.5104,0.2,182.7,13/03/2019 16:27:21,,,1,17,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:21,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:21,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:21,,,1,12,,,,
235078641,-0.1092,51.5089,4.1,77.3,13/03/2019 16:27:21,,,1,12,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:21,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:21,,,1,20,,,,
235093748,-0.1065,51.5104,0.2,182.7,13/03/2019 16:27:23,,,1,17,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:23,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:23,,,1,59,,,,
235078641,-0.1110,51.5087,4.2,87.4,13/03/2019 16:27:23,,,1,12,,,,
235078641,-0.1092,51.5089,4.1,77.3,13/03/2019 16:27:23,,,1,12,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:23,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:23,,,1,20,,,,
235093748,-0.1065,51.5104,0.2,182.7,13/03/2019 16:27:24,,,1,17,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:24,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:24,,,1,59,,,,
235052117,-0.1229,51.5016,0.6,248.0,13/03/2019 16:27:24,,,1,23,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:25,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:25,,,1,20,,,,
235093748,-0.1065,51.5104,0.2,182.7,13/03/2019 16:27:26,,,1,17,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:26,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:26,,,1,59,,,,
235052117,-0.1229,51.5016,0.6,248.0,13/03/2019 16:27:26,,,1,23,,,,
235078641,-0.1092,51.5089,4.1,77.3,13/03/2019 16:27:26,,,1,12,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:27,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:27,,,1,20,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:28,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:28,,,1,59,,,,
235052117,-0.1229,51.5016,0.6,248.0,13/03/2019 16:27:28,,,1,23,,,,
235078641,-0.1092,51.5089,4.1,77.3,13/03/2019 16:27:28,,,1,12,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:28,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:28,,,1,20,,,,
235093748,-0.1065,51.5104,0.1,202.6,13/03/2019 16:27:29,,,1,28,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:29,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:29,,,1,59,,,,
235052117,-0.1229,51.5016,0.6,248.0,13/03/2019 16:27:29,,,1,23,,,,
235078641,-0.1092,51.5089,4.1,77.3,13/03/2019 16:27:30,,,1,12,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:30,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:30,,,1,20,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:31,,,1,29,,,,
235093748,-0.1065,51.5104,0.1,202.6,13/03/2019 16:27:31,,,1,28,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:31,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:31,,,1,59,,,,
235052117,-0.1229,51.5016,0.6,248.0,13/03/2019 16:27:31,,,1,23,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:32,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:32,,,1,20,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:33,,,1,29,,,,
235093748,-0.1065,51.5104,0.1,202.6,13/03/2019 16:27:33,,,1,28,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:33,,,1,05,,,,
235080605,-0.1174,51.5098,0.2,266.9,13/03/2019 16:27:33,,,1,59,,,,
235052117,-0.1229,51.5016,0.6,248.0,13/03/2019 16:27:33,,,1,23,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:33,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:33,,,1,20,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:34,,,1,32,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:35,,,1,29,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:35,,,1,05,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:35,,,1,32,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:35,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:35,,,1,20,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:36,,,1,32,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:36,,,1,29,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:36,,,1,05,,,,
235052117,-0.1229,51.5016,0.6,248.0,13/03/2019 16:27:37,,,1,23,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:37,,,1,32,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:37,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:37,,,1,20,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:37,,,1,32,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:38,,,1,29,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:38,,,1,05,,,,
235052117,-0.1229,51.5016,0.6,248.0,13/03/2019 16:27:38,,,1,23,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:38,,,1,32,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:39,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:39,,,1,20,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:39,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:39,,,1,38,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:39,,,1,29,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:40,,,1,05,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:40,,,1,32,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:27:40,,,1,39,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:40,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:40,,,1,20,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:41,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:41,,,1,38,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:27:41,,,1,39,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:41,,,1,29,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:42,,,1,05,,,,
235054667,-0.1206,51.5031,1.0,173.3,13/03/2019 16:27:42,,,1,40,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:42,,,1,32,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:27:42,,,1,39,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:42,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:42,,,1,20,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:27:42,,,1,41,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:42,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:43,,,1,38,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:43,,,1,29,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:43,,,1,05,,,,
235054667,-0.1206,51.5031,1.0,173.3,13/03/2019 16:27:43,,,1,40,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:43,,,1,32,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:27:44,,,1,39,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:44,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:44,,,1,20,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:27:44,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:44,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:44,,,1,38,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:45,,,1,29,,,,
235053188,-0.1148,51.5099,8.0,252.8,13/03/2019 16:27:45,,,1,05,,,,
235054667,-0.1206,51.5031,1.0,173.3,13/03/2019 16:27:45,,,1,40,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:45,,,1,32,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:27:45,,,1,39,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:45,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:45,,,1,20,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:27:46,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:46,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:46,,,1,38,,,,
235092958,-0.0788,51.5071,0.3,351.9,13/03/2019 16:27:46,,,1,44,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:46,,,1,29,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:47,,,1,32,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:27:47,,,1,39,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:47,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:47,,,1,20,,,,
235053188,-0.1172,51.5093,8.4,239.7,13/03/2019 16:27:47,,,1,46,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:27:47,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:47,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:48,,,1,38,,,,
235092958,-0.0788,51.5071,0.3,351.9,13/03/2019 16:27:48,,,1,44,,,,
235081274,-0.1185,51.5093,0.3,360.0,13/03/2019 16:27:48,,,1,29,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:49,,,1,32,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:49,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:49,,,1,20,,,,
235053188,-0.1172,51.5093,8.4,239.7,13/03/2019 16:27:49,,,1,46,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:27:49,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:49,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:49,,,1,38,,,,
235092958,-0.0788,51.5071,0.3,351.9,13/03/2019 16:27:49,,,1,44,,,,
235093748,-0.1065,51.5104,0.1,6.5,13/03/2019 16:27:51,,,1,48,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:51,,,1,32,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:51,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:51,,,1,20,,,,
235053188,-0.1172,51.5093,8.4,239.7,13/03/2019 16:27:51,,,1,46,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:51,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:51,,,1,38,,,,
235092958,-0.0788,51.5071,0.3,351.9,13/03/2019 16:27:51,,,1,44,,,,
235093748,-0.1065,51.5104,0.1,6.5,13/03/2019 16:27:51,,,1,48,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:52,,,1,32,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:27:52,,,1,50,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:52,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:52,,,1,20,,,,
235053188,-0.1172,51.5093,8.4,239.7,13/03/2019 16:27:53,,,1,46,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:27:53,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:53,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:53,,,1,38,,,,
235092958,-0.0788,51.5071,0.3,351.9,13/03/2019 16:27:53,,,1,44,,,,
235093748,-0.1065,51.5104,0.1,6.5,13/03/2019 16:27:53,,,1,48,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:54,,,1,32,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:27:54,,,1,50,,,,
235053188,-0.1154,51.5098,8.4,252.6,13/03/2019 16:27:54,,,1,15,,,,
235054667,-0.1206,51.5033,3.8,172.5,13/03/2019 16:27:54,,,1,20,,,,
235053188,-0.1172,51.5093,8.4,239.7,13/03/2019 16:27:54,,,1,46,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:27:54,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:54,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:55,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:27:55,,,1,53,,,,
235093748,-0.1065,51.5104,0.1,6.5,13/03/2019 16:27:55,,,1,48,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:55,,,1,32,,,,
235112741,-0.1217,51.5050,9.4,2.2,13/03/2019 16:27:55,,,1,54,,,,
235053188,-0.1172,51.5093,8.4,239.7,13/03/2019 16:27:56,,,1,46,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:27:56,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:56,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:56,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:27:57,,,1,53,,,,
235093748,-0.1065,51.5104,0.1,6.5,13/03/2019 16:27:57,,,1,48,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:57,,,1,32,,,,
235112741,-0.1217,51.5050,9.4,2.2,13/03/2019 16:27:57,,,1,54,,,,
235053188,-0.1172,51.5093,8.4,239.7,13/03/2019 16:27:57,,,1,46,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:27:58,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:27:59,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:27:59,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:27:59,,,1,53,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:27:59,,,1,32,,,,
235112741,-0.1217,51.5050,9.4,2.2,13/03/2019 16:27:59,,,1,54,,,,
235053188,-0.1172,51.5093,8.4,239.7,13/03/2019 16:27:59,,,1,46,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:27:59,,,1,42,,,,
235093883,-0.1059,51.5103,0.0,360.0,13/03/2019 16:28:00,,,1,32,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:00,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:00,,,1,53,,,,
235080605,-0.1174,51.5098,0.4,266.9,13/03/2019 16:28:00,,,1,59,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:28:00,,,1,32,,,,
235112741,-0.1217,51.5050,9.4,2.2,13/03/2019 16:28:01,,,1,54,,,,
235053188,-0.1172,51.5093,8.4,239.7,13/03/2019 16:28:01,,,1,46,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:28:01,,,1,42,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:01,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:01,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:02,,,1,53,,,,
235080605,-0.1174,51.5098,0.4,266.9,13/03/2019 16:28:02,,,1,59,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:28:02,,,1,32,,,,
235112741,-0.1217,51.5050,9.4,2.2,13/03/2019 16:28:02,,,1,54,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:28:03,,,1,42,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:03,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:03,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:03,,,1,53,,,,
235080605,-0.1174,51.5098,0.4,266.9,13/03/2019 16:28:04,,,1,59,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:28:04,,,1,32,,,,
235112741,-0.1217,51.5050,9.4,2.2,13/03/2019 16:28:04,,,1,54,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:28:04,,,1,42,,,,
